CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
263,Female,33,209714,48,Healthcare,8,2
991,Male,23,123586,48,Doctor,0,1
702,Male,19,145661,55,Artist,4,4
143,Male,22,198283,20,Artist,5,5
843,Male,19,162579,14,Healthcare,4,2
372,Male,43,132822,4,Healthcare,0,7
1561,Female,59,136144,21,Artist,5,3
541,Male,42,143193,39,Entertainment,0,2
720,Male,19,65771,10,Engineer,3,4
589,Female,19,192650,97,Entertainment,0,2
763,Female,50,161545,69,Healthcare,7,3
1467,Female,36,75775,93,Healthcare,12,3
956,Male,36,114042,25,Engineer,1,6
412,Male,15,121697,44,Artist,1,6
967,Male,87,153634,74,Executive,8,1
254,Female,62,202502,73,Healthcare,1,6
974,Male,93,157855,92,Entertainment,8,4
1457,Female,8,196210,94,Healthcare,0,6
542,Male,26,136233,63,Engineer,0,7
1932,Male,78,104388,40,Healthcare,4,4
1024,Male,13,160566,39,Executive,0,1
475,Male,54,141958,45,Healthcare,10,2
1292,Male,33,151790,70,Healthcare,3,1
1914,Male,1,146065,66,Artist,8,4
841,Male,99,170240,89,Executive,1,4
1296,Male,2,137976,44,Entertainment,4,4
857,Female,70,164628,66,Healthcare,2,1
228,Female,84,157706,54,Artist,1,6
1757,Male,41,105327,39,Executive,1,1
1486,Male,23,136166,70,Lawyer,9,1
1373,Female,18,134037,30,Executive,7,3
1822,Male,68,86065,53,Artist,1,5
1983,Female,8,176717,78,Healthcare,7,2
325,Male,87,164007,100,Artist,9,6
642,Male,42,169975,82,Artist,8,4
918,Female,89,162170,18,Healthcare,0,3
1013,Female,19,129940,17,Healthcare,1,6
970,Male,65,176337,61,Entertainment,7,4
1556,Female,68,117368,5,Engineer,1,6
97,Female,68,103095,95,Healthcare,8,5
897,Female,61,129958,76,Executive,0,5
1187,Male,54,169759,3,Doctor,6,4
394,Female,1,187891,39,Marketing,0,3
953,Male,52,105643,68,Healthcare,7,6
1916,Female,60,152191,27,Artist,1,4
230,Male,68,144043,39,Engineer,6,7
1143,Male,29,176773,10,Executive,9,2
1431,Male,19,132413,47,Engineer,5,7
1939,Male,37,140797,4,Artist,8,7
567,Male,54,135603,39,Healthcare,0,7
1823,Male,55,149622,28,Engineer,1,1
249,Male,26,90120,15,Entertainment,1,5
938,Male,99,132775,44,Entertainment,1,1
1461,Female,33,140551,31,Healthcare,1,7
1085,Female,30,128598,74,Artist,0,2
1480,Male,78,163074,80,Healthcare,6,1
1469,Female,43,161268,39,Lawyer,6,4
1973,Female,52,80591,73,Homemaker,7,4
286,Male,21,166579,26,Healthcare,5,3
1831,Male,18,154463,46,Engineer,4,4
720,Male,49,183426,45,Artist,5,4
408,Female,20,185567,71,Healthcare,1,7
1119,Male,33,96815,84,Healthcare,1,3
1511,Male,19,98158,64,Lawyer,8,2
1951,Female,1,101511,69,Executive,6,7
1394,Male,78,105824,48,Healthcare,0,4
586,Female,64,107384,53,Healthcare,6,2
1611,Female,78,173399,16,Healthcare,7,1
87,Female,88,167798,52,Engineer,1,6
1359,Female,46,167149,68,Healthcare,10,2
581,Male,19,155329,69,Lawyer,8,2
562,Male,51,177573,87,Doctor,1,5
1980,Male,14,117446,89,Engineer,4,5
1142,Female,18,68128,17,Marketing,3,3
50,Male,80,99500,18,Artist,1,3
569,Male,44,114590,39,Healthcare,1,1
1618,Male,18,122613,97,Engineer,1,4
1219,Male,79,170311,98,Artist,0,1
542,Male,39,97239,69,Artist,9,5
851,Female,87,180016,100,Healthcare,7,2
1471,Male,18,162367,63,Artist,1,2
1560,Male,94,199092,8,Executive,5,2
1926,Male,5,185914,94,Lawyer,1,3
1704,Female,48,135735,16,Engineer,1,1
1983,Male,49,155946,97,,8,1
1869,Female,63,121907,70,Healthcare,5,3
39,Male,33,101828,76,Executive,0,1
422,Female,82,125707,38,Artist,8,5
930,Male,89,148123,87,Marketing,4,4
451,Male,97,140140,5,Artist,7,4
1265,Female,56,186510,45,Entertainment,5,2
1427,Female,66,119138,93,Healthcare,3,1
1951,Female,1,203340,94,Homemaker,6,4
1122,Female,63,163938,39,Entertainment,0,2
796,Male,51,205666,42,Doctor,5,4
1569,Male,91,166379,39,Doctor,8,1
588,Female,34,101514,41,Lawyer,1,2
1146,Male,67,188548,33,Executive,1,6
28,Male,41,154267,17,Healthcare,17,5
393,Male,3,168826,83,Engineer,8,1
119,Male,23,163223,85,Artist,1,2
968,Female,3,182963,3,,9,6
928,Male,18,120354,95,Healthcare,4,1
1841,Male,89,157645,99,Healthcare,15,6
118,Male,23,60527,24,Lawyer,1,1
700,Male,40,197276,18,Engineer,5,4
371,Male,35,144292,8,Doctor,5,3
1779,Male,24,166587,24,Entertainment,0,4
647,Male,90,83549,81,Artist,15,4
33,Male,69,131272,84,Engineer,5,4
835,Female,81,202364,56,Doctor,1,7
1278,Male,22,106391,87,Healthcare,2,2
1679,Female,44,195392,39,Artist,9,1
284,Male,80,133638,9,Doctor,0,7
1710,Female,20,160656,8,Healthcare,10,6
1136,Male,40,127618,92,Artist,1,3
1285,Female,1,184426,5,Entertainment,9,5
1077,Male,15,139208,88,Healthcare,1,6
1837,Male,38,186006,8,Artist,0,1
1387,Male,65,161460,55,Lawyer,12,5
1112,Male,41,163109,39,Artist,6,1
1017,Male,47,201966,59,Entertainment,9,4
490,Male,59,122685,18,Executive,8,1
1676,Female,90,135463,14,Healthcare,1,7
346,Male,41,102004,48,Doctor,1,4
1596,Female,19,102874,96,Homemaker,9,6
1385,Male,55,201186,50,Artist,8,4
294,Male,85,153538,70,Lawyer,5,2
504,Male,94,139893,39,Entertainment,0,7
629,Male,91,129915,3,Artist,0,7
492,Male,67,155338,39,Engineer,1,1
555,Female,19,31106,14,Executive,0,2
925,Male,24,147491,52,Healthcare,1,2
1882,Male,56,154067,66,Healthcare,1,1
690,Male,94,172943,29,Executive,1,4
1019,Male,19,195523,52,Doctor,0,3
408,Male,13,156858,42,Doctor,0,7
1619,Female,70,167320,18,Executive,5,4
1720,Male,58,103386,55,Lawyer,8,4
23,Female,49,31668,73,Entertainment,1,1
165,Male,42,188170,78,Healthcare,4,6
314,Male,9,168073,69,Engineer,8,3
1396,Male,94,176377,59,,2,3
1247,Male,84,179035,62,Lawyer,8,6
958,Male,30,196513,39,Entertainment,0,3
85,Male,67,140116,10,Marketing,0,1
7,Male,19,149652,75,Healthcare,1,2
466,Male,78,150042,38,Entertainment,8,2
436,Male,82,181308,70,Lawyer,4,4
792,Female,12,197514,39,Artist,0,2
1854,Male,72,176579,39,Entertainment,0,7
573,Female,61,101506,85,Doctor,5,4
224,Female,49,86062,83,Executive,9,5
637,Female,58,124744,17,Doctor,4,4
435,Male,19,154383,64,Engineer,9,6
1868,Female,42,180324,47,Entertainment,9,2
1971,Female,83,152063,81,Healthcare,5,6
206,Male,19,199729,53,Executive,3,2
1568,Male,78,126301,36,Engineer,5,6
1569,Male,99,135425,70,Homemaker,8,1
1200,Male,19,167004,66,Artist,1,4
1533,Male,12,92474,81,Healthcare,7,6
843,Male,0,133733,57,,1,4
311,Female,15,139692,42,Entertainment,8,6
1688,Female,9,156145,7,Artist,1,6
1605,Female,18,191709,87,Healthcare,0,6
1160,Male,43,96813,39,Engineer,1,5
938,Female,41,122906,55,Healthcare,0,7
1158,Female,11,114528,28,Healthcare,10,7
158,Female,72,174616,60,Artist,2,7
965,Male,20,164857,20,Lawyer,0,6
1487,Male,63,165201,7,Marketing,1,1
1206,Female,92,131851,0,Entertainment,1,6
821,Male,40,96957,87,Artist,11,6
1264,Female,85,158108,18,Healthcare,8,3
238,Female,6,159060,39,Doctor,0,1
709,Female,33,154855,27,Artist,1,4
130,Female,53,187195,87,Artist,2,4
1812,Female,97,166321,30,Healthcare,0,6
395,Female,76,142623,93,Healthcare,8,6
944,Female,85,158254,17,,4,6
355,Male,38,149222,21,Artist,1,6
486,Female,3,195849,87,Artist,8,2
417,Male,22,145982,96,Doctor,6,4
355,Male,62,110679,86,,0,6
1657,Male,19,143103,87,Artist,1,2
915,Male,35,133042,97,Entertainment,9,2
1841,Male,91,158739,58,Lawyer,7,4
410,Female,58,161435,85,Healthcare,7,8
510,Male,47,107965,44,Engineer,9,6
414,Female,35,198683,50,Marketing,0,2
398,Male,42,182725,39,Healthcare,0,1
473,Female,95,127034,76,Artist,1,4
1441,Male,38,181084,35,Engineer,0,5
1442,Female,30,112392,3,Doctor,8,3
996,Male,61,125432,8,Healthcare,7,1
362,Male,39,76115,34,Homemaker,0,1
750,Male,98,78769,58,,9,4
120,Male,83,104798,62,Executive,14,4
1119,Female,86,145812,42,Healthcare,15,3
858,Female,41,120414,42,Artist,1,5
847,Male,35,75419,42,,4,2
1720,Female,23,103163,77,Entertainment,0,6
560,Female,78,93248,34,Entertainment,1,1
1184,Male,19,188377,83,Engineer,0,5
741,Female,19,193395,26,Entertainment,9,6
1772,Female,52,140622,47,Artist,0,7
1584,Male,76,77050,33,Artist,8,2
142,Female,19,114536,75,Marketing,0,2
1515,Male,55,101557,84,Lawyer,2,2
1022,Male,65,169805,51,Artist,7,4
1784,Male,85,200627,37,Healthcare,4,5
1915,Male,21,31053,97,Marketing,8,2
655,Female,35,174715,6,Engineer,10,1
1335,Female,99,104985,73,Healthcare,1,4
1551,Male,9,158692,18,Lawyer,7,1
1505,Male,52,127250,29,Healthcare,0,7
557,Male,35,138961,84,Doctor,5,1
458,Male,53,196013,62,Doctor,0,1
1885,Female,68,167638,39,Entertainment,1,7
1837,Male,65,98034,58,Lawyer,8,5
1750,Male,93,109034,29,Doctor,0,6
1790,Male,11,86642,5,Doctor,0,4
1018,Male,40,173706,91,Entertainment,9,4
1220,Male,29,177185,71,Artist,1,1
1702,Male,43,148993,1,Lawyer,1,1
287,Male,10,108789,55,Lawyer,5,2
1840,Female,8,169714,36,Healthcare,4,3
549,Male,69,200284,6,Artist,6,1
1283,Male,87,144288,88,Healthcare,5,1
694,Male,19,85065,77,Entertainment,15,6
1802,Male,47,109844,42,Artist,0,7
1919,Female,64,113665,33,Healthcare,9,7
785,Male,50,164446,8,Doctor,1,2
1630,Female,10,145050,12,Entertainment,4,6
1744,Female,0,70331,25,Doctor,8,5
715,Male,24,62505,13,Healthcare,0,3
709,Male,8,69244,84,Artist,6,6
775,Male,82,190361,12,Healthcare,1,3
294,Female,60,137922,18,Healthcare,9,4
865,Male,19,194646,23,Lawyer,9,2
171,Female,36,164861,39,Doctor,1,3
1063,Male,90,142555,10,Artist,7,4
1993,Male,32,147337,47,Artist,0,1
137,Male,39,164012,77,Healthcare,0,1
1290,Male,79,144959,41,Entertainment,6,7
261,Female,44,13207,63,Engineer,0,3
1881,Female,31,87750,39,Doctor,0,1
940,Female,32,89957,42,Lawyer,9,5
940,Male,28,81400,63,Healthcare,1,1
1946,Male,61,193996,1,Artist,7,4
370,Female,54,183813,99,Healthcare,7,5
1261,Female,49,179642,69,Artist,1,3
1693,Male,73,135115,80,,8,1
1710,Male,8,149224,93,Doctor,9,5
54,Male,43,161440,60,Entertainment,1,8
1569,Male,19,192200,30,Entertainment,9,2
385,Female,24,137037,37,Engineer,3,2
1038,Female,19,130321,51,Engineer,9,2
784,Male,75,172418,75,Healthcare,10,6
195,Female,65,183542,78,Healthcare,2,1
1747,Male,19,131578,55,Healthcare,9,6
438,Male,37,126012,24,Engineer,8,6
1484,Male,21,123872,50,Lawyer,8,2
77,Female,35,113234,19,Engineer,0,3
598,Male,78,66118,81,Homemaker,1,6
919,Female,25,125288,72,,8,6
656,Female,34,125264,53,Engineer,2,7
327,Male,37,57597,42,Healthcare,0,6
480,Male,11,137596,96,Doctor,1,1
1816,Male,23,166758,39,Engineer,2,2
1880,Female,54,149931,73,Artist,3,4
74,Male,24,188616,37,Artist,0,4
1565,Female,54,95959,87,Healthcare,8,3
22,Male,73,170103,84,Homemaker,0,4
1158,Male,66,164119,10,Artist,8,4
1019,Female,83,111228,96,Healthcare,8,2
387,Female,19,142723,84,Healthcare,1,6
21,Female,72,156320,99,Engineer,1,7
1990,Male,1,176224,39,Entertainment,0,1
532,Female,93,168027,12,Healthcare,2,3
1509,Male,4,86355,37,Engineer,8,5
1527,Male,42,68199,17,Healthcare,1,1
931,Male,39,193380,82,Homemaker,1,2
1666,Male,82,58848,96,Marketing,13,1
1523,Male,19,182111,56,Lawyer,0,6
119,Male,89,139215,63,Homemaker,7,5
43,Male,87,92763,63,Healthcare,8,1
344,Male,98,86805,10,Entertainment,7,5
277,Female,25,108723,37,Healthcare,1,7
1631,Male,29,138198,20,Homemaker,8,7
830,Male,34,145939,61,Healthcare,1,1
349,Male,98,173910,66,Artist,8,5
1977,Male,65,176377,7,Entertainment,8,4
1744,Male,77,84973,96,Engineer,0,3
839,Male,66,90225,52,Executive,5,4
357,Male,4,139917,38,Lawyer,7,4
273,Female,95,183938,34,Executive,0,5
1738,Male,74,146804,83,Entertainment,1,1
337,Male,24,104346,39,Artist,1,2
1561,Male,4,182300,5,Doctor,6,1
23,Male,20,84437,5,Executive,4,1
1952,Male,69,194142,83,Healthcare,0,6
240,Female,95,170589,71,Artist,6,4
892,Female,59,104150,25,Marketing,6,7
580,Female,14,133010,98,Entertainment,1,4
1039,Female,19,156967,83,Marketing,0,6
1305,Male,19,145323,49,Executive,4,4
1912,Male,76,134564,53,Engineer,1,3
831,Female,41,201033,40,Engineer,0,1
488,Male,59,189975,39,Healthcare,0,1
491,Male,65,143462,47,Lawyer,7,4
203,Male,19,174424,41,Healthcare,1,2
986,Male,86,89416,37,Artist,1,6
1777,Male,19,177153,11,Executive,5,2
1711,Female,64,144567,73,Artist,8,5
260,Male,37,110735,95,Healthcare,5,4
923,Female,13,202538,39,Entertainment,7,1
1910,Male,8,132467,14,Artist,9,4
131,Female,19,120271,49,Homemaker,0,6
1511,Male,87,182468,81,Doctor,1,1
46,Male,94,186617,51,Artist,8,4
1137,Male,33,153345,83,Artist,1,7
668,Male,49,84058,19,Entertainment,8,3
598,Female,19,187054,1,Engineer,8,2
50,Male,7,168218,71,Entertainment,1,6
181,Male,53,133264,96,Healthcare,1,2
633,Female,5,192704,18,Homemaker,10,4
919,Female,66,150074,71,Healthcare,8,1
858,Female,84,169964,39,Artist,5,2
815,Male,19,153262,69,Artist,7,2
1029,Female,24,198944,27,Engineer,1,6
1388,Male,23,169369,45,Lawyer,1,4
1730,Female,90,170127,70,Healthcare,0,6
1408,Male,0,171255,46,Engineer,7,7
1163,Male,19,166254,90,Lawyer,0,6
520,Male,81,91782,27,Entertainment,1,1
569,Female,4,135769,87,Healthcare,1,2
1369,Female,30,147128,38,Entertainment,9,3
1427,Male,20,135694,34,Healthcare,0,2
516,Female,21,170765,2,,9,5
1905,Male,55,187976,22,Entertainment,1,4
389,Female,37,125211,39,Entertainment,0,7
1609,Male,71,160804,41,,3,4
1892,Female,59,127822,65,Healthcare,9,2
103,Male,3,143821,77,Artist,13,4
1222,Female,5,132919,39,,7,6
735,Female,59,194838,36,Entertainment,4,5
1269,Female,87,152971,38,Engineer,9,7
1605,Female,12,138214,16,Healthcare,9,3
691,Male,58,163530,47,Executive,1,1
239,Male,57,185401,49,Entertainment,0,3
1478,Male,50,170731,72,Healthcare,8,4
618,Male,14,162509,40,Marketing,4,5
296,Male,1,173011,40,Doctor,6,1
1618,Female,10,147475,82,Artist,0,5
1750,Female,76,178176,100,Doctor,1,6
871,Male,58,124487,39,Entertainment,0,2
1123,Male,19,151234,49,Artist,0,2
1034,Male,4,182701,55,Healthcare,8,7
345,Male,19,183867,19,Healthcare,9,2
532,Male,14,160825,70,Lawyer,8,7
1232,Male,13,186582,61,Lawyer,8,4
1527,Female,12,179663,80,Entertainment,1,4
867,Female,37,94224,73,Marketing,0,3
842,Male,91,147102,38,Executive,4,2
1702,Female,89,87939,22,Healthcare,1,7
1360,Male,92,199480,39,Entertainment,0,1
1533,Female,50,131827,49,Healthcare,1,1
831,Male,44,189974,85,Healthcare,1,4
98,Male,61,202344,11,Artist,7,7
1044,Female,90,86261,39,Artist,4,5
834,Female,74,180907,85,Lawyer,6,6
1704,Female,19,166311,47,Artist,9,2
1768,Female,34,84139,25,Doctor,3,2
1916,Male,74,197346,53,Artist,8,5
621,Female,19,162827,9,Artist,1,7
307,Female,81,194277,65,Doctor,1,3
358,Male,54,124867,24,Marketing,9,5
27,Male,47,203250,39,Artist,0,5
637,Female,75,177966,49,Artist,7,5
1491,Male,7,108167,81,Engineer,1,4
677,Male,99,180153,39,Doctor,0,2
261,Female,52,88426,39,Healthcare,0,1
567,Female,29,83562,36,Doctor,6,6
877,Male,56,127811,64,Doctor,4,7
527,Male,19,185889,35,Lawyer,0,2
999,Female,28,192079,84,Artist,7,4
1639,Female,55,100734,16,Engineer,1,6
673,Female,19,162343,25,Artist,8,2
843,Female,35,190019,41,Homemaker,10,5
1287,Female,19,162690,17,Artist,7,6
562,Male,74,168677,18,Engineer,0,6
1804,Male,95,142337,1,Engineer,1,5
641,Female,19,101398,82,Artist,0,2
