CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1986,Female,19,153499,89,Entertainment,9,2
408,Female,14,193838,34,Lawyer,0,3
1099,Female,43,175354,64,Healthcare,1,6
639,Male,71,162195,20,Executive,8,4
719,Male,96,137658,19,Artist,1,1
394,Male,85,147589,20,,0,5
1736,Female,40,174718,5,Lawyer,8,4
951,Male,41,154584,87,Executive,3,4
253,Female,80,168246,39,Engineer,9,5
66,Female,31,97700,66,Healthcare,1,3
825,Female,21,99102,99,Healthcare,17,3
1940,Male,26,186212,23,Doctor,3,4
1968,Male,68,130542,88,Engineer,7,7
1508,Female,99,94877,91,Doctor,0,4
829,Female,54,149784,58,Artist,7,3
788,Female,58,109023,87,Artist,2,6
589,Male,95,143231,12,Artist,4,4
1858,Male,19,137831,80,Engineer,0,6
261,Female,39,189612,93,Artist,9,5
1095,Female,75,40522,3,Executive,9,4
387,Female,37,108941,24,Executive,9,1
1818,Female,87,143824,44,Executive,10,5
212,Female,27,195521,39,Engineer,10,2
148,Female,84,120100,45,Healthcare,1,6
1860,Male,22,177713,81,Doctor,0,6
1748,Female,85,178090,93,Engineer,5,3
1851,Male,17,197576,47,Healthcare,1,1
736,Female,73,154986,49,Healthcare,6,3
359,Female,31,160386,87,Artist,1,6
1368,Female,4,158226,9,Lawyer,8,5
319,Female,61,169783,14,Engineer,3,4
699,Male,77,141380,22,Lawyer,10,5
299,Female,19,192887,23,Entertainment,2,5
1331,Female,19,171028,47,Lawyer,1,3
1696,Male,40,175074,26,Artist,1,1
1370,Female,30,95810,62,Artist,1,5
86,Female,40,166973,47,Healthcare,4,1
1048,Male,55,102199,67,Healthcare,0,5
1440,Female,52,178539,76,Healthcare,0,1
467,Male,21,180275,95,Entertainment,0,4
829,Male,43,156812,63,Entertainment,4,3
737,Male,71,170632,59,Lawyer,8,4
108,Male,29,167844,52,Artist,7,3
439,Male,22,196064,39,Artist,6,1
1691,Male,19,182139,24,Entertainment,1,5
957,Female,85,175000,32,Artist,0,3
239,Male,41,188632,39,Entertainment,6,5
1347,Female,74,172933,3,Lawyer,8,3
594,Male,8,152762,73,Lawyer,9,3
1041,Male,64,150267,91,Executive,3,4
153,Female,52,175123,39,Engineer,6,1
1567,Female,28,168059,1,Healthcare,0,2
518,Male,55,171099,27,Healthcare,8,4
871,Male,62,161468,73,Artist,7,5
203,Female,52,194543,39,Artist,9,1
1058,Male,17,181513,96,Artist,1,2
558,Male,61,166946,28,Entertainment,1,4
970,Female,53,178583,7,Healthcare,2,7
309,Female,72,151776,19,Healthcare,7,3
1962,Female,28,130184,13,Engineer,0,2
133,Female,18,155999,3,Entertainment,1,2
524,Female,75,188447,21,Artist,0,4
546,Male,30,112540,30,Engineer,1,6
1952,Male,47,106590,98,Homemaker,12,1
1659,Female,81,169005,69,Healthcare,0,1
999,Female,19,136312,17,Lawyer,7,7
596,Female,57,145973,39,Engineer,5,3
1677,Female,5,191045,39,Entertainment,5,4
198,Male,39,160928,48,Doctor,14,7
368,Male,15,122619,70,Doctor,1,3
1097,Male,21,142244,41,Healthcare,9,6
376,Male,99,157569,39,Artist,4,3
262,Male,82,46193,28,Artist,4,1
767,Male,89,188448,39,Healthcare,6,3
662,Male,1,169696,1,Healthcare,9,1
499,Female,66,163881,70,Lawyer,0,2
50,Male,45,184202,56,Artist,7,1
1614,Female,50,148440,92,Healthcare,4,5
1922,Female,58,162871,45,Lawyer,5,1
110,Female,0,133243,99,Artist,1,1
1667,Female,83,182702,39,Engineer,0,2
159,Female,38,161582,46,Engineer,7,5
269,Female,19,191186,100,Entertainment,0,2
1457,Male,19,190450,55,Lawyer,7,5
1551,Male,48,182468,40,Homemaker,5,1
1662,Female,93,196708,43,Artist,7,5
1660,Female,72,194433,33,Engineer,5,3
499,Male,20,195248,51,Artist,10,4
1196,Male,46,90649,97,Artist,9,5
1756,Male,92,147752,39,Entertainment,9,3
764,Female,19,191374,26,Lawyer,0,1
430,Female,51,174572,58,Artist,8,4
1599,Female,35,108161,65,Entertainment,10,4
1383,Male,93,148224,61,Homemaker,0,4
456,Male,71,125773,50,Artist,1,2
684,Female,87,183264,46,Engineer,5,7
1965,Male,40,182837,6,Healthcare,14,2
262,Male,80,94005,22,Lawyer,9,4
1946,Male,60,180645,15,Lawyer,4,2
1673,Female,19,164663,95,Engineer,4,1
1957,Female,19,178435,100,Engineer,0,3
99,Male,89,186432,77,Artist,6,4
2000,Male,19,185026,88,Healthcare,6,2
533,Female,0,198453,56,Artist,5,4
1840,Male,63,161224,16,Healthcare,1,1
1784,Male,51,186130,28,Healthcare,5,2
1545,Male,0,161213,80,Artist,0,4
345,Female,52,164818,84,Lawyer,8,5
739,Female,19,175455,47,Healthcare,8,1
1192,Female,49,152221,55,Lawyer,9,5
1065,Male,47,187505,54,Lawyer,9,4
72,Male,58,170951,53,Artist,3,3
299,Male,54,157767,52,Healthcare,1,3
992,Female,52,185445,39,Engineer,10,1
1386,Female,12,182844,65,Lawyer,17,4
86,Female,56,137382,51,Engineer,7,7
358,Female,43,48774,91,Healthcare,9,1
1953,Male,32,103601,30,Healthcare,1,6
878,Female,27,103562,5,Lawyer,8,3
280,Female,19,168826,59,Artist,9,4
386,Male,45,166067,27,Executive,4,3
199,Male,43,182186,5,Lawyer,7,2
317,Male,10,195661,7,Artist,3,4
1946,Female,32,115211,10,Artist,1,2
1045,Male,70,149761,51,Lawyer,1,6
1445,Female,54,104571,81,Executive,9,4
628,Male,57,125962,99,Artist,1,6
623,Female,81,161428,17,Healthcare,1,5
389,Male,8,138523,95,Healthcare,4,7
811,Male,21,184519,39,Engineer,6,1
1076,Female,35,90332,17,Healthcare,7,1
1539,Male,19,151252,48,Entertainment,4,5
1377,Male,34,85174,82,Engineer,4,1
1106,Male,35,145412,74,Entertainment,1,1
1510,Female,21,107048,88,Engineer,6,2
1865,Male,41,186812,39,Engineer,6,1
1820,Male,75,187188,74,Engineer,8,5
234,Male,22,186227,18,Artist,0,4
1230,Male,53,177459,25,Artist,1,4
1140,Female,58,89656,20,Artist,1,6
1454,Female,29,198053,49,Healthcare,0,5
1013,Female,19,185918,92,Entertainment,8,5
987,Male,20,186508,61,Artist,7,6
507,Male,89,93421,8,Healthcare,4,3
670,Male,9,139098,99,Artist,2,4
1462,Female,45,168564,44,Artist,1,3
1357,Male,89,146788,52,Healthcare,0,7
232,Male,87,200070,39,Engineer,0,5
1171,Male,0,141648,48,Entertainment,1,1
726,Male,80,158636,99,Artist,8,3
706,Male,3,190234,56,Engineer,3,8
173,Male,53,167905,77,Artist,7,1
1625,Female,39,180444,31,Entertainment,1,3
1520,Male,43,76964,56,Marketing,1,5
1480,Male,51,179873,87,Lawyer,8,4
90,Male,67,97694,27,Artist,7,2
766,Female,85,159284,91,Artist,8,1
793,Male,89,111102,26,Artist,7,1
868,Male,34,124628,21,Executive,0,4
575,Female,10,193309,75,Engineer,9,4
1786,Female,81,182404,81,Marketing,11,2
831,Male,81,107199,50,Engineer,6,3
1132,Female,27,140260,67,Healthcare,7,3
1700,Male,23,130680,50,Lawyer,1,1
299,Female,18,179419,39,Executive,1,1
1940,Female,71,144022,16,Executive,0,4
1344,Male,22,176017,5,Healthcare,0,2
1048,Female,55,91639,71,Healthcare,2,5
287,Male,19,183735,69,Healthcare,5,1
501,Female,65,156693,95,Artist,1,1
946,Male,46,144015,31,Executive,6,2
1683,Female,8,135970,94,Healthcare,7,7
1694,Male,21,200294,39,Executive,9,2
1271,Female,64,135719,34,Healthcare,2,5
603,Male,56,133551,75,Artist,9,4
766,Female,96,200512,64,Healthcare,5,5
435,Male,93,168938,36,Healthcare,2,1
1489,Female,84,95309,55,Artist,5,7
1122,Female,11,92088,75,Healthcare,9,1
750,Female,52,191125,34,Engineer,5,3
160,Male,3,140859,76,Healthcare,6,5
1272,Female,91,87814,81,Lawyer,5,2
920,Female,57,184147,39,Artist,9,3
653,Female,96,125311,51,Entertainment,10,5
1755,Female,19,187198,55,Marketing,8,3
587,Male,23,111513,11,Doctor,1,7
1272,Female,78,104441,51,Artist,1,7
1423,Male,64,136714,62,Healthcare,1,7
1117,Male,21,110554,76,Lawyer,1,2
1130,Female,4,170068,84,Healthcare,1,5
1798,Male,69,115260,86,Marketing,9,1
1952,Male,31,151915,55,Homemaker,8,2
812,Male,92,78750,70,Entertainment,0,4
702,Female,74,109087,88,Artist,9,7
402,Female,18,153437,83,Lawyer,2,7
797,Female,88,123624,39,Artist,9,6
1013,Male,28,117316,72,Artist,6,3
1024,Female,5,159575,6,Artist,1,3
309,Male,92,110899,2,Artist,12,1
1020,Female,25,75550,18,Lawyer,5,4
470,Male,37,171522,98,Marketing,1,2
1229,Male,45,70872,86,Artist,1,2
1652,Female,65,133680,7,Engineer,1,1
136,Female,66,153074,22,Engineer,7,4
1072,Female,50,174832,12,Healthcare,6,3
398,Female,98,68552,67,Entertainment,0,5
825,Female,26,180918,77,Artist,3,7
50,Male,60,172786,77,Artist,0,4
407,Female,5,164311,52,Artist,8,1
689,Male,37,161878,75,Healthcare,8,7
129,Male,90,73601,41,Artist,12,7
1242,Male,7,53849,14,Lawyer,5,5
1939,Female,69,77518,55,Artist,1,6
1095,Male,24,113053,77,Lawyer,7,5
576,Male,71,155823,1,Entertainment,8,5
119,Female,0,178895,26,Artist,7,4
979,Female,42,173469,26,Healthcare,2,1
1880,Female,10,169744,39,Executive,5,5
42,Female,49,140684,84,Marketing,1,1
357,Female,30,204771,39,Engineer,6,7
639,Female,36,129413,33,Healthcare,2,7
124,Male,99,195753,5,Entertainment,0,4
1182,Female,17,146580,54,Healthcare,1,5
721,Female,15,61655,76,Artist,5,3
914,Male,80,168901,59,Doctor,10,4
1368,Male,96,147626,47,Executive,17,3
1156,Male,18,156478,6,Engineer,1,1
90,Female,32,195894,49,Healthcare,1,1
1673,Male,52,112699,7,Executive,4,4
583,Female,11,183802,39,Healthcare,6,2
319,Male,19,184181,88,Artist,4,5
654,Female,73,179115,86,Healthcare,14,1
1459,Female,93,189890,39,Engineer,6,2
264,Male,19,163506,17,Healthcare,9,2
280,Female,20,95646,53,Executive,0,3
1491,Female,38,171471,60,Engineer,10,2
182,Female,91,162449,28,Healthcare,8,3
765,Male,14,197724,94,Artist,0,7
815,Male,66,71651,11,Executive,8,7
651,Female,45,147363,10,Healthcare,2,2
25,Female,59,146050,27,Executive,0,4
473,Male,43,181503,29,Lawyer,4,4
583,Female,90,187353,46,Healthcare,7,4
1466,Female,35,183707,39,Healthcare,3,6
1728,Male,12,112932,19,Artist,0,4
646,Female,50,175143,66,Executive,1,7
1201,Male,11,170004,91,,8,4
1722,Female,0,130890,0,Healthcare,4,6
1290,Female,82,84773,96,Marketing,1,3
811,Male,7,187679,39,Executive,5,3
826,Female,36,173532,28,Artist,7,1
92,Male,35,153477,54,Executive,5,1
1713,Male,82,150235,75,Engineer,10,5
1788,Female,16,123250,96,Engineer,2,5
1493,Male,5,98607,52,Engineer,6,3
878,Male,49,147603,81,Doctor,4,7
1579,Female,22,186415,84,Artist,1,1
1252,Female,26,189916,32,Entertainment,9,3
1861,Female,85,120474,0,Entertainment,1,5
1907,Male,15,160170,46,Healthcare,0,5
395,Male,61,148300,62,Artist,1,4
1359,Male,76,195401,59,Doctor,4,3
741,Male,68,91712,17,Healthcare,4,2
1514,Female,79,190358,60,Engineer,5,1
764,Female,20,190782,49,Healthcare,9,4
46,Female,43,200741,36,Artist,1,6
1896,Male,46,104809,40,Healthcare,4,2
865,Male,90,158508,17,Entertainment,1,7
236,Male,5,169077,89,Entertainment,0,5
804,Female,0,179563,49,Engineer,3,5
793,Female,52,200322,50,Executive,0,6
816,Female,7,90500,62,Artist,1,4
697,Female,46,202597,39,Healthcare,9,5
264,Female,94,166838,14,Lawyer,8,4
