CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
806,Female,22,72228,71,Homemaker,6,2
520,Male,16,114903,49,Artist,1,4
684,Female,63,55694,39,Artist,2,2
684,Female,19,152196,27,Entertainment,1,1
745,Male,74,84275,68,Artist,6,1
1813,Male,12,120929,22,Artist,1,1
101,Male,89,159293,43,Lawyer,6,5
1795,Female,49,131052,35,Artist,9,2
812,Male,55,81768,13,Entertainment,5,4
738,Female,62,68291,15,Engineer,1,2
729,Male,13,141945,20,Entertainment,8,4
258,Female,31,50888,100,Healthcare,1,7
1606,Female,13,119903,86,Executive,1,4
248,Female,92,73809,59,Artist,1,2
397,Male,86,56757,13,Engineer,3,2
72,Male,93,70152,69,Artist,1,5
441,Female,18,107714,24,Artist,1,4
1030,Male,14,75404,86,Entertainment,13,5
506,Male,6,53582,18,Healthcare,1,3
1273,Male,89,152794,92,Artist,1,6
721,Female,19,90355,96,Artist,8,3
164,Male,31,76081,3,,0,7
1155,Female,53,86160,63,Artist,1,4
1234,Male,32,84047,64,Healthcare,8,6
948,Female,59,168681,36,Healthcare,1,5
1129,Male,27,57991,12,Executive,1,4
127,Female,16,83104,2,Engineer,1,7
1119,Female,80,92343,55,Healthcare,10,3
1310,Male,15,44002,69,Executive,1,6
1965,Male,3,71753,45,Healthcare,10,3
1455,Female,70,41565,36,Artist,8,5
501,Male,19,80959,78,Artist,9,3
1015,Female,10,50931,57,Healthcare,1,5
54,Male,91,68327,57,Engineer,1,2
762,Female,35,64750,88,Healthcare,6,4
396,Male,8,116338,65,Doctor,2,2
1029,Male,41,72469,39,Artist,9,6
1770,Male,19,31377,32,Artist,0,2
1923,Female,48,75778,1,Entertainment,1,4
283,Male,15,79266,8,Engineer,1,4
95,Female,63,126602,74,Healthcare,9,2
1960,Female,13,129598,43,Homemaker,7,4
561,Female,91,51272,28,Engineer,0,6
690,Female,14,194535,87,Doctor,1,4
623,Male,27,66870,77,Artist,7,6
503,Male,24,66421,39,Artist,9,1
219,Male,30,85517,36,Engineer,1,2
1855,Female,16,104833,81,Doctor,0,4
232,Male,19,95247,42,Lawyer,6,2
1935,Female,74,90618,92,,5,1
53,Female,3,114972,42,,9,2
82,Female,29,118589,2,Artist,1,1
48,Male,92,71421,39,Entertainment,0,2
1400,Female,1,92767,39,Artist,0,1
359,Female,19,148985,49,Artist,8,5
1718,Female,36,-6861,30,Healthcare,2,5
577,Female,16,95772,84,Homemaker,9,1
769,Female,76,85242,39,Artist,9,3
1333,Male,87,71329,66,Artist,1,7
157,Male,91,104235,100,Entertainment,9,3
293,Female,50,57780,39,Artist,7,3
596,Female,86,78162,45,Healthcare,0,7
1853,Female,40,118825,6,Homemaker,0,1
895,Female,20,73935,59,Artist,9,2
465,Male,19,150320,87,Entertainment,1,6
541,Male,76,173147,49,Artist,1,6
628,Female,87,131769,19,Lawyer,9,4
607,Female,28,111847,66,Healthcare,1,7
1479,Female,13,63155,37,Homemaker,0,4
762,Female,82,75497,39,Artist,9,1
1611,Male,19,71681,39,Executive,8,3
506,Female,18,70522,90,Healthcare,1,7
1960,Male,52,77427,25,Artist,6,6
1652,Female,42,63145,27,Artist,4,5
1978,Female,8,110517,90,Artist,1,6
871,Female,95,76445,70,,5,5
275,Female,84,65050,5,Lawyer,10,6
1819,Female,17,100930,69,Healthcare,1,3
267,Male,81,71260,65,Artist,1,6
1380,Male,17,81687,34,Artist,10,6
1160,Female,31,116296,41,Entertainment,0,4
218,Female,5,98636,61,Artist,0,7
1891,Female,60,81716,17,Healthcare,9,1
108,Female,69,122803,76,Engineer,1,4
293,Male,64,92007,24,Artist,0,1
1746,Male,61,83060,54,Doctor,1,5
104,Female,84,92117,31,Artist,5,4
1245,Female,58,56826,90,Healthcare,0,7
250,Male,47,122078,3,Healthcare,0,2
1533,Female,35,144732,24,Artist,0,4
331,Female,34,65065,54,,1,1
1814,Female,77,63771,93,Healthcare,10,3
803,Female,1,115119,78,Engineer,1,3
976,Female,82,130794,97,Lawyer,0,4
1400,Female,85,-21674,28,Healthcare,1,6
1494,Male,84,64447,28,Healthcare,0,5
1186,Female,62,44415,58,Healthcare,4,6
1089,Female,1,60544,17,Healthcare,8,1
767,Female,61,129926,43,Artist,7,4
810,Female,19,83790,18,Artist,1,1
232,Female,50,139093,59,Executive,8,4
1816,Male,95,162499,70,Doctor,3,3
763,Male,72,86156,39,Artist,9,1
1661,Male,85,48033,80,Healthcare,9,3
884,Female,66,73059,71,Artist,1,6
1241,Male,98,119302,38,Artist,3,1
1533,Male,50,63659,39,Artist,8,6
1025,Female,14,38128,98,Healthcare,4,1
616,Male,84,93355,51,Artist,1,4
723,Male,74,102082,37,Executive,4,4
272,Male,78,118620,94,Lawyer,1,5
186,Female,28,100290,11,Executive,13,4
711,Female,19,58528,4,Artist,8,4
766,Female,12,127888,51,Healthcare,1,7
938,Female,73,77227,23,Lawyer,0,1
341,Female,41,75965,98,Healthcare,9,2
1582,Male,78,174491,39,Healthcare,1,1
1831,Male,52,59088,52,Healthcare,7,7
1119,Male,78,78370,95,Executive,8,3
526,Female,65,153752,81,Healthcare,1,2
693,Female,65,66266,72,Healthcare,1,1
1460,Female,15,85216,60,Doctor,1,1
1928,Female,41,88451,39,Artist,1,2
1159,Male,97,109571,81,Artist,0,2
1851,Female,63,130207,15,Artist,1,1
1869,Male,24,141525,39,Artist,1,1
867,Female,71,100195,46,Executive,7,4
867,Female,72,121264,23,Healthcare,7,1
365,Male,74,80707,24,Artist,6,4
1661,Male,32,59615,39,Artist,6,1
240,Male,29,52274,68,Healthcare,8,1
67,Male,59,69789,49,Artist,2,1
1195,Male,68,181830,18,Doctor,9,7
821,Male,62,89772,60,,10,6
1536,Female,29,86604,75,Healthcare,1,3
356,Male,92,46305,98,Healthcare,1,3
1049,Male,5,75554,36,Artist,10,4
1406,Male,93,9896,21,Artist,0,5
955,Male,37,11555,75,Entertainment,7,5
1187,Male,21,67061,35,Entertainment,9,4
151,Male,25,103330,52,Homemaker,1,1
519,Male,38,51308,20,Engineer,5,2
1426,Male,54,66835,75,Artist,1,4
1727,Female,19,80128,48,Doctor,1,3
1798,Female,30,81680,4,Healthcare,0,3
1200,Male,47,73376,39,Artist,9,3
352,Female,90,139519,10,Artist,1,2
403,Female,13,72918,76,Healthcare,9,4
1649,Female,19,88908,60,Engineer,0,6
196,Male,29,64372,8,,8,7
1375,Female,98,107696,94,Engineer,1,1
239,Male,36,156365,62,Engineer,10,3
1049,Female,19,89672,36,Artist,6,7
1425,Female,50,92006,24,Artist,8,5
1146,Male,95,146570,78,Artist,9,4
1607,Female,96,60318,82,Entertainment,3,1
35,Male,15,64631,41,Healthcare,2,6
1242,Male,5,109687,37,Executive,9,4
1727,Female,52,112717,14,Marketing,1,5
1223,Female,71,115404,73,Homemaker,6,4
745,Male,84,58644,93,Artist,1,1
518,Male,64,92094,62,Engineer,6,2
866,Female,21,56980,18,Healthcare,4,6
337,Female,87,171089,42,Doctor,5,4
429,Male,80,167770,32,Artist,1,5
720,Male,5,95668,60,Healthcare,10,3
1821,Male,25,62048,15,Healthcare,8,5
1671,Male,85,142316,14,Artist,6,4
1145,Male,84,29162,84,Artist,1,3
1998,Female,78,121232,40,Healthcare,4,7
333,Male,49,160981,6,Artist,1,3
106,Male,19,89470,33,Artist,9,4
1920,Female,21,85233,54,Artist,1,1
1652,Male,19,136957,48,Artist,4,1
593,Female,43,47984,17,Entertainment,1,3
1643,Female,6,134353,46,Entertainment,1,1
1138,Male,66,77310,11,Artist,7,4
1934,Male,89,134978,49,Healthcare,9,7
1356,Male,19,99488,7,Executive,7,6
1349,Female,0,44838,16,Healthcare,5,2
987,Male,96,82531,52,Healthcare,1,5
341,Male,67,62264,39,Artist,2,4
323,Male,56,98697,29,Doctor,1,7
1059,Female,40,78973,39,Artist,4,6
1435,Female,52,180768,100,Lawyer,5,4
741,Male,99,45462,39,Engineer,4,3
602,Male,25,98670,29,Healthcare,1,5
767,Female,95,175400,5,Artist,1,4
1121,Female,46,43695,49,Healthcare,8,3
972,Male,10,79088,39,Artist,7,3
963,Male,82,168691,55,Artist,3,1
1840,Male,19,132726,79,Artist,4,5
568,Female,57,83716,78,Healthcare,1,4
359,Male,9,162623,45,Doctor,7,4
1922,Male,5,142911,7,Artist,1,3
1253,Female,63,76888,63,Lawyer,2,4
754,Male,27,104651,27,Artist,10,5
437,Female,12,85385,47,Artist,1,7
1600,Female,81,47578,55,Entertainment,0,1
537,Female,89,69024,12,Healthcare,1,2
271,Male,15,159468,40,Artist,1,2
787,Female,13,156967,25,Artist,3,4
1404,Female,18,85790,50,Executive,1,2
896,Female,67,75181,39,Artist,9,1
203,Male,19,83822,15,Artist,2,4
663,Female,80,70335,78,Entertainment,1,3
335,Male,78,95621,93,Artist,9,5
463,Male,19,81113,59,Artist,6,7
151,Female,62,75566,41,Artist,1,4
63,Female,77,50707,97,Entertainment,15,8
1104,Female,92,103880,47,Artist,6,3
389,Female,94,56241,74,Healthcare,1,7
1923,Male,76,69660,74,Engineer,9,4
1636,Male,55,80534,4,Healthcare,7,7
584,Male,55,172947,99,Entertainment,9,5
1749,Male,19,68422,27,Artist,1,5
1649,Male,28,63427,39,Artist,1,2
1123,Female,70,182747,30,Executive,4,4
1793,Male,12,85523,43,Entertainment,3,5
516,Female,82,71259,33,Healthcare,8,1
208,Female,85,136854,91,Engineer,1,5
936,Female,15,71183,23,Entertainment,8,6
858,Male,88,83818,53,Artist,1,1
1574,Female,59,125098,96,Engineer,13,4
79,Female,41,79236,10,Entertainment,6,5
284,Female,19,90307,62,Artist,2,1
1494,Female,51,91704,99,Healthcare,7,2
387,Male,19,165609,12,Artist,2,6
1872,Male,21,109837,54,Artist,1,5
518,Male,53,80609,48,Marketing,8,4
323,Female,51,60905,89,Lawyer,1,2
101,Female,51,185045,39,Artist,6,1
1810,Male,64,75047,89,Healthcare,1,7
1896,Male,96,71600,84,Artist,0,6
1174,Female,10,68954,90,Artist,1,2
512,Female,6,60319,48,Artist,2,1
1400,Male,56,79257,30,Executive,6,4
53,Male,1,57149,36,Artist,1,5
1957,Male,2,78785,39,Entertainment,5,4
1634,Male,19,70825,79,Artist,1,1
1137,Male,19,165457,74,Doctor,8,6
617,Female,29,60506,84,Artist,9,2
994,Male,19,81958,91,Entertainment,0,3
1384,Female,21,59187,42,Healthcare,9,5
1604,Female,98,87239,75,Lawyer,1,1
1537,Female,15,97743,39,Artist,9,1
1554,Male,31,-788,64,Engineer,0,5
1495,Female,90,67666,32,Lawyer,10,6
1904,Male,17,147242,33,Artist,3,1
961,Male,23,76013,92,Lawyer,9,7
1241,Female,19,86618,27,Doctor,6,4
319,Female,77,144308,85,Healthcare,8,1
1538,Female,58,92819,84,Healthcare,4,1
1314,Female,30,79036,96,Entertainment,0,1
1965,Female,99,71866,43,Healthcare,10,7
999,Female,87,70697,29,Healthcare,1,3
1811,Male,19,138302,76,Artist,1,7
705,Male,43,70243,13,Healthcare,1,2
44,Female,68,105885,72,Executive,10,4
1251,Male,57,80985,81,Artist,9,6
1124,Male,3,83874,50,Artist,1,4
203,Male,22,129214,75,Artist,1,1
780,Female,71,93260,39,Doctor,1,7
312,Female,99,68312,92,Artist,1,2
7,Female,70,72286,44,Lawyer,5,2
930,Male,48,96213,22,Entertainment,0,3
561,Female,11,132235,38,Artist,1,2
604,Female,16,98678,47,Artist,5,4
1730,Male,26,86798,74,Lawyer,6,4
433,Female,63,59795,63,Entertainment,1,5
119,Male,85,99392,23,Artist,8,6
1812,Female,48,49042,39,Artist,4,1
660,Female,73,72682,86,Doctor,9,2
1839,Female,91,64531,39,Artist,0,6
150,Male,95,80977,39,Artist,2,6
415,Female,69,134700,34,Artist,1,5
107,Female,8,115797,17,Executive,1,2
345,Male,48,129671,39,Doctor,9,3
1628,Female,32,112637,29,Artist,0,2
970,Female,68,72313,60,Artist,8,1
1869,Female,91,90380,68,Artist,8,2
1030,Female,69,168425,39,Artist,9,4
623,Male,89,89024,51,Artist,5,1
236,Male,59,-5065,28,Executive,4,5
1724,Male,77,86145,32,Healthcare,4,1
720,Male,0,1512,8,Healthcare,4,1
1666,Female,28,76971,23,Doctor,10,2
945,Female,41,53004,34,Healthcare,4,6
1591,Female,39,129751,77,Artist,1,2
972,Male,60,80253,39,Artist,9,7
1260,Male,14,81870,93,Executive,3,1
308,Female,89,111745,16,Lawyer,1,3
1962,Male,66,69657,22,Artist,4,5
303,Female,41,52537,5,Artist,1,4
1656,Female,37,76387,39,Artist,9,6
1417,Male,67,63703,54,Healthcare,3,6
390,Female,5,46802,35,Healthcare,5,2
365,Male,48,72182,70,Entertainment,1,1
1051,Male,97,92304,64,,1,1
830,Female,9,79770,64,Entertainment,1,2
575,Female,63,79558,30,Doctor,1,4
1658,Male,42,105982,80,Artist,9,4
928,Female,12,170668,84,Healthcare,0,7
1941,Female,91,70201,68,Healthcare,8,7
345,Male,60,108245,92,Artist,6,6
112,Male,19,149800,99,Artist,17,1
1812,Female,20,48816,99,Healthcare,8,3
604,Male,28,77611,32,Doctor,4,1
1996,Female,31,47775,14,Entertainment,1,2
1776,Female,19,147024,48,Artist,0,3
916,Male,66,37398,33,Artist,4,2
293,Male,76,81571,39,Artist,2,1
1184,Female,7,126857,93,Doctor,1,2
1083,Female,16,57061,23,Entertainment,1,2
1217,Male,19,77952,75,Executive,6,7
735,Male,76,3737,93,Healthcare,7,1
1872,Male,50,56385,39,Artist,9,2
883,Male,91,164754,39,Artist,9,6
696,Female,53,57442,75,Executive,1,2
428,Male,12,86711,92,Engineer,1,1
1327,Female,64,112251,75,Healthcare,1,2
1400,Female,61,94659,39,Artist,9,6
662,Female,19,102860,96,Artist,1,6
175,Female,24,31549,73,Healthcare,2,3
284,Female,66,106085,96,Healthcare,7,7
615,Male,78,74037,52,Lawyer,7,1
827,Female,30,97003,57,Healthcare,8,3
1817,Male,37,48749,6,Healthcare,0,6
1582,Female,5,68582,76,Healthcare,6,7
596,Female,41,141809,4,Marketing,0,4
10,Male,23,63648,39,Artist,9,4
1726,Male,80,76401,63,Healthcare,1,5
63,Female,92,161702,57,Artist,0,5
