CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1471,Female,35,116565,90,Healthcare,1,2
1953,Female,66,177232,48,Healthcare,0,3
1643,Female,13,187988,49,Healthcare,0,5
1207,Female,41,103682,37,Healthcare,0,3
1969,Male,10,122462,19,Doctor,17,5
746,Female,25,90560,39,Healthcare,6,5
1812,Female,57,101738,20,Lawyer,1,7
948,Male,38,169711,36,Entertainment,12,4
466,Female,80,117810,39,Doctor,0,3
357,Female,49,189144,90,Engineer,1,2
1888,Female,67,185085,58,Doctor,0,4
986,Male,15,173587,50,Healthcare,1,2
1207,Female,35,124588,14,Healthcare,0,6
1259,Female,19,197831,18,Artist,0,2
1617,Female,18,111579,39,Marketing,9,6
1304,Male,47,99659,45,,1,4
961,Male,46,141089,42,Healthcare,9,3
298,Female,31,154362,34,Healthcare,1,4
1490,Female,66,192491,29,Doctor,1,4
723,Female,63,198109,17,Healthcare,0,3
1455,Female,18,111543,39,Healthcare,1,6
177,Female,91,106437,23,Artist,0,5
1876,Female,22,191772,17,Entertainment,0,2
1685,Female,58,178493,61,Healthcare,10,6
1286,Female,19,140338,55,Lawyer,0,6
973,Female,6,116235,43,Artist,8,3
298,Male,59,198066,7,Lawyer,3,4
904,Female,19,114576,43,Entertainment,4,4
1864,Female,20,179320,20,Healthcare,7,9
205,Male,83,91311,24,Engineer,9,5
542,Female,19,126264,92,Artist,0,3
625,Female,96,176790,37,Artist,1,4
1031,Male,49,158220,89,Executive,7,5
764,Female,15,120808,21,Marketing,9,7
1838,Female,8,105571,70,Healthcare,5,3
782,Female,39,101427,84,Engineer,1,3
101,Male,50,138141,18,Artist,13,7
1068,Female,47,83429,32,Healthcare,0,6
216,Female,0,96780,74,Healthcare,1,3
99,Male,21,131402,82,Artist,2,3
294,Female,84,189549,67,Engineer,3,4
653,Female,67,120298,54,Artist,6,1
1997,Female,57,74535,32,Artist,8,6
1175,Male,83,140626,39,Healthcare,0,1
1387,Female,20,128928,60,Doctor,1,2
424,Female,81,184847,76,Artist,2,6
88,Female,41,107196,9,Doctor,8,3
1897,Male,14,128582,45,Doctor,3,4
1940,Female,18,170847,39,Engineer,0,4
1275,Female,19,106931,96,Artist,0,3
1019,Male,24,80475,44,Doctor,4,1
853,Female,59,126866,39,Artist,6,3
265,Female,5,187871,39,Healthcare,5,2
95,Male,14,112301,93,Artist,2,6
1675,Female,25,196773,7,Artist,0,1
39,Female,38,89385,13,Executive,0,7
705,Female,19,140464,81,Artist,9,4
49,Female,19,186575,77,Artist,0,4
338,Female,34,106009,88,Artist,1,7
553,Male,13,67207,37,Executive,10,1
192,Female,24,132267,50,Healthcare,1,6
266,Female,10,108556,39,Healthcare,8,3
1554,Female,64,117316,85,Healthcare,1,6
1052,Male,51,125708,83,Doctor,0,5
981,Female,40,90325,39,Healthcare,2,1
421,Female,43,107535,32,Executive,0,7
815,Female,59,103471,41,Healthcare,2,6
235,Female,19,125519,31,Artist,0,6
400,Female,30,146033,14,Lawyer,5,4
383,Female,10,119891,12,Healthcare,10,3
925,Female,36,171352,38,Doctor,0,1
1090,Male,19,106175,99,Artist,6,4
1921,Female,41,108560,87,Marketing,1,1
248,Male,36,88294,4,Marketing,4,2
1312,Male,84,182123,85,Entertainment,2,3
1610,Female,15,118475,6,Doctor,7,5
935,Female,40,112252,36,Marketing,1,3
67,Male,32,107497,95,Healthcare,1,4
1411,Female,82,67977,77,Entertainment,1,2
1664,Male,85,120103,39,Healthcare,9,6
1302,Female,54,147402,3,Healthcare,2,1
541,Female,41,103010,89,Engineer,2,7
1795,Male,98,79587,14,Artist,7,1
1021,Female,84,165652,34,Healthcare,13,6
411,Female,19,205441,66,Executive,0,3
1384,Female,90,176383,47,Executive,10,3
148,Female,19,201221,46,Marketing,8,4
840,Male,19,80966,83,Artist,4,5
1724,Female,83,98976,84,Healthcare,0,7
1106,Male,2,153928,15,Artist,1,2
1464,Female,36,116297,36,Executive,0,6
1346,Female,28,109294,39,Artist,0,4
1337,Female,16,100779,48,Healthcare,0,4
1450,Female,41,175535,6,Executive,0,6
957,Female,8,96718,69,Healthcare,0,3
1474,Female,90,189096,40,Executive,1,5
1126,Female,18,147407,39,Artist,6,4
216,Female,7,187253,39,Healthcare,9,6
347,Female,84,172671,35,Healthcare,1,6
1565,Female,32,113982,69,Executive,1,3
882,Female,34,72810,62,Homemaker,1,4
1592,Male,1,164180,47,Artist,8,1
1052,Female,25,86692,61,Doctor,4,4
1844,Female,5,86212,38,Lawyer,0,4
1312,Female,20,129624,73,Healthcare,0,3
209,Female,14,142374,89,Doctor,0,2
2,Female,83,188251,48,Doctor,1,4
1340,Female,58,108962,29,Doctor,1,4
1410,Female,19,107919,81,Artist,0,3
1046,Female,6,203315,43,Artist,1,2
202,Female,73,147187,35,Artist,8,4
77,Female,26,106331,39,Healthcare,5,2
1930,Female,65,151042,39,Engineer,0,3
447,Male,94,158698,71,Doctor,8,4
671,Female,78,202041,55,Entertainment,0,7
110,Female,31,112388,67,Healthcare,8,4
1275,Female,32,200668,95,Executive,3,5
414,Female,40,146769,88,Entertainment,8,3
165,Female,86,202960,49,Healthcare,7,5
40,Female,75,89315,30,Healthcare,0,4
249,Female,19,116276,92,Artist,8,1
1395,Male,39,159324,21,Healthcare,1,1
155,Male,43,90071,50,Doctor,4,3
1571,Female,82,96853,94,Lawyer,0,4
1166,Female,19,188677,26,Artist,6,3
1386,Female,85,115014,42,Entertainment,1,3
1315,Male,10,118552,65,Artist,13,1
1144,Female,47,150006,74,Artist,0,2
345,Female,41,130459,49,Healthcare,4,1
76,Female,80,111620,96,Marketing,0,5
330,Female,58,163393,38,Artist,3,2
1768,Female,34,177532,37,Artist,10,3
1932,Female,8,94949,70,Healthcare,7,6
601,Female,18,106261,63,Marketing,4,6
209,Female,89,201461,41,Healthcare,1,4
1450,Male,40,137864,64,Entertainment,1,7
771,Female,19,110320,1,Doctor,6,2
1645,Female,19,183651,31,Artist,10,4
1650,Female,31,107278,12,Entertainment,1,1
410,Female,33,110387,27,Doctor,1,2
546,Female,66,99558,22,Engineer,1,6
195,Female,83,84578,96,Homemaker,1,3
1605,Female,99,99764,72,Artist,2,4
1248,Male,99,147485,94,Executive,0,4
380,Male,7,105434,9,Healthcare,0,6
819,Male,63,109782,78,Entertainment,1,3
710,Female,91,103735,9,Healthcare,0,2
822,Female,40,164468,15,Healthcare,0,6
1104,Male,70,120746,37,Doctor,9,4
927,Female,57,87945,38,Lawyer,5,9
571,Female,43,122371,19,Artist,8,1
400,Female,53,107155,65,Healthcare,0,5
1981,Female,19,104041,69,Engineer,1,5
92,Male,13,59771,11,Artist,0,7
251,Female,74,83562,60,Artist,9,4
1795,Female,24,120867,37,Artist,9,3
779,Male,61,100847,27,Doctor,0,7
1804,Female,81,115783,78,Artist,1,5
186,Female,62,85589,12,Lawyer,10,7
558,Male,68,78802,30,Healthcare,0,4
212,Male,84,66443,10,Healthcare,4,1
1734,Female,92,92943,70,Healthcare,0,7
1675,Male,86,60350,95,Executive,0,4
776,Female,59,178179,22,Artist,1,4
84,Female,81,94116,10,Entertainment,0,7
1241,Male,20,75479,93,Entertainment,7,1
412,Female,39,116280,10,Lawyer,10,4
749,Female,7,162252,8,Doctor,0,5
1256,Female,89,95413,49,Lawyer,0,4
1329,Female,13,183662,80,Healthcare,0,5
1660,Female,19,118960,52,Artist,0,3
1217,Female,13,133435,2,Marketing,1,7
710,Female,41,71282,3,Engineer,9,5
565,Female,83,112412,75,Artist,5,3
399,Female,83,114493,47,Entertainment,5,3
1129,Female,36,181373,95,Artist,0,3
1839,Male,20,145372,48,Marketing,3,5
1544,Male,43,185252,76,Engineer,7,7
832,Female,32,94211,21,Artist,8,4
1636,Female,77,163990,71,Entertainment,9,6
981,Female,97,102745,39,Artist,1,6
870,Female,22,98215,4,Healthcare,1,3
710,Male,19,204900,74,Artist,8,4
829,Female,44,182376,78,Artist,0,7
402,Female,48,179976,3,Artist,1,2
352,Female,31,66087,30,Doctor,10,3
1075,Female,0,194843,44,Entertainment,8,4
1509,Male,1,94610,14,Executive,6,6
625,Male,93,123700,62,Healthcare,7,1
177,Female,90,106838,67,Lawyer,0,6
751,Male,18,160647,89,Engineer,4,5
1139,Male,98,208017,39,Doctor,8,3
1387,Female,19,144243,32,Entertainment,1,7
1488,Male,66,156103,72,Executive,5,7
1549,Female,19,109110,98,Doctor,1,4
203,Male,10,199561,39,Artist,10,2
1522,Female,48,122792,39,Artist,9,1
1621,Female,43,114416,39,Artist,5,2
1,Female,76,186182,85,Healthcare,0,6
104,Male,18,120884,20,Artist,8,6
1348,Female,49,171174,10,Artist,1,5
72,Male,24,108169,76,Entertainment,3,6
1423,Female,27,94506,18,Artist,2,2
1521,Female,95,107482,22,Healthcare,2,6
125,Male,1,165676,77,Engineer,0,2
148,Female,97,103583,96,Executive,0,3
1472,Male,24,182676,23,Doctor,13,4
1664,Female,83,99893,9,Engineer,8,4
1043,Male,64,81697,84,Artist,2,5
1012,Male,83,111008,51,Healthcare,7,6
1392,Female,2,191124,71,Healthcare,2,1
503,Female,56,151279,68,Healthcare,12,2
409,Male,16,139711,22,Entertainment,9,7
1124,Male,35,97648,94,Homemaker,7,2
333,Female,53,151387,2,Healthcare,5,3
808,Female,25,169623,25,Healthcare,3,1
1444,Female,74,178886,7,Executive,7,5
231,Male,36,161500,83,Marketing,0,3
170,Female,24,99065,98,Artist,7,5
129,Male,98,161037,28,Artist,0,5
1634,Female,19,188468,48,Artist,8,4
1752,Female,58,188528,94,Healthcare,0,3
27,Female,45,117113,67,Artist,1,6
91,Female,33,193158,22,Engineer,0,3
1106,Female,14,174005,46,Artist,8,4
1890,Female,93,175732,28,Healthcare,9,6
39,Female,5,105506,76,Healthcare,0,3
1048,Female,40,104258,35,Engineer,5,3
1909,Female,94,128367,87,Engineer,5,4
535,Female,97,172342,18,Marketing,0,2
807,Female,96,99259,51,Healthcare,1,3
1020,Female,62,105043,6,Healthcare,4,1
1457,Male,89,147044,54,Doctor,8,7
217,Female,24,101065,72,Doctor,1,6
1711,Male,89,147443,70,Entertainment,0,5
180,Male,73,116638,38,Doctor,4,1
1194,Female,11,112611,15,Artist,0,3
1910,Male,64,95414,3,Executive,0,4
410,Female,63,93818,67,Healthcare,1,1
1964,Female,48,155622,86,Healthcare,1,5
556,Female,98,101704,69,,1,3
1294,Female,22,125854,1,Healthcare,4,6
325,Female,19,115345,76,Entertainment,0,3
38,Female,97,199408,67,Doctor,1,5
854,Female,23,105255,93,Healthcare,6,2
1447,Female,78,123137,59,Healthcare,0,1
1516,Female,80,152524,39,Artist,1,5
1850,Male,51,101523,34,Engineer,0,4
1899,Female,41,183859,48,Entertainment,1,4
1988,Female,75,187307,37,Healthcare,0,6
1502,Female,43,121040,47,Doctor,0,6
202,Female,51,82802,36,Engineer,0,3
366,Male,62,152049,3,,0,4
293,Female,52,121026,3,Engineer,0,4
1567,Female,1,95059,39,Artist,1,6
914,Female,92,184481,89,Homemaker,0,3
1007,Female,83,110069,39,Doctor,0,3
352,Female,13,101981,39,Doctor,0,6
1191,Male,40,155056,17,Doctor,1,1
1459,Female,2,192459,26,Healthcare,1,7
1028,Female,87,120690,33,Healthcare,0,6
541,Female,68,186004,74,Executive,12,4
722,Male,27,129015,93,Artist,3,5
1715,Male,40,201983,96,,5,4
672,Male,33,58297,81,Healthcare,3,2
723,Female,62,100230,20,Engineer,0,3
1385,Female,19,117665,92,Entertainment,0,3
532,Female,76,188160,39,Artist,9,3
1281,Female,19,158635,83,Executive,0,4
1623,Female,11,99861,55,Doctor,0,3
1033,Male,89,97854,77,Marketing,0,4
518,Female,28,178763,55,Healthcare,0,5
1631,Male,36,104159,9,Healthcare,7,3
1118,Female,25,107976,55,Healthcare,9,4
164,Male,34,92784,22,Homemaker,10,3
1809,Female,83,108911,6,Marketing,0,1
1529,Female,19,185919,65,Healthcare,8,6
900,Female,16,111966,15,Healthcare,0,2
101,Female,34,184854,39,Healthcare,5,2
883,Female,39,148808,74,Marketing,1,2
345,Male,28,158207,24,Executive,1,1
1030,Female,35,107801,48,Engineer,8,6
498,Female,77,107499,55,Lawyer,0,2
120,Female,42,187131,3,Artist,7,2
209,Female,19,113569,66,Artist,0,4
1684,Male,18,186216,100,Lawyer,0,2
314,Male,78,107291,57,Artist,1,2
122,Female,96,175350,30,Healthcare,7,1
1260,Male,50,101425,16,Lawyer,1,1
1013,Male,2,106602,53,Artist,0,1
911,Female,87,162971,36,Doctor,3,4
1562,Female,75,188306,100,Doctor,8,3
15,Female,19,117222,62,Artist,8,2
1745,Male,74,158783,39,Healthcare,4,2
1220,Male,48,157160,16,Homemaker,0,7
613,Female,85,162773,67,Artist,1,6
194,Female,19,125999,49,Executive,10,3
1102,Female,19,110620,75,Executive,1,4
1375,Female,19,102845,88,Artist,0,3
1134,Female,73,153573,14,Healthcare,0,4
1659,Female,63,165400,10,Doctor,6,3
812,Female,92,178528,99,Healthcare,5,1
109,Female,59,114726,19,Healthcare,0,4
915,Male,47,201651,27,Executive,1,2
457,Female,15,92692,13,Doctor,0,4
775,Female,41,143825,96,Artist,1,6
850,Female,0,117487,60,Healthcare,0,4
541,Male,28,96718,16,Healthcare,10,8
1625,Male,78,160336,30,Engineer,4,4
1932,Female,19,199609,35,Doctor,10,6
1561,Female,40,164782,16,Executive,1,6
991,Female,19,123268,29,Lawyer,8,3
941,Female,55,116959,83,Healthcare,4,5
1355,Male,52,173774,18,Homemaker,7,1
518,Female,51,193274,46,Entertainment,5,4
1134,Male,34,108043,26,,1,3
369,Female,17,154835,74,Lawyer,16,4
1416,Male,82,147593,52,Healthcare,10,3
1660,Female,19,105545,48,Healthcare,0,3
360,Female,28,92398,3,Healthcare,4,6
1582,Female,3,163033,82,Marketing,6,5
294,Female,31,161655,47,Lawyer,0,3
1135,Male,13,100376,76,Healthcare,8,3
1567,Male,91,190360,48,Healthcare,0,1
878,Female,0,178095,49,Artist,0,5
352,Female,99,108428,86,Executive,1,6
1549,Female,19,110165,17,Executive,6,6
1287,Female,43,132572,96,Lawyer,9,4
376,Female,42,175053,31,Engineer,5,4
1140,Male,53,130211,28,Healthcare,7,5
1032,Male,15,84962,14,Entertainment,6,2
749,Female,52,101575,79,Doctor,8,1
1421,Female,79,136735,96,Healthcare,4,6
567,Male,35,134318,94,Healthcare,0,3
1739,Female,47,120745,33,Healthcare,0,5
248,Female,56,171029,58,Healthcare,5,3
353,Female,26,116611,81,Artist,0,3
342,Female,11,110499,23,Healthcare,8,3
1184,Female,7,147486,59,Healthcare,9,7
1537,Female,19,190072,63,Artist,10,4
663,Male,50,180190,26,Entertainment,1,1
521,Male,80,165176,39,Entertainment,10,2
751,Female,79,123830,1,Artist,1,4
1691,Female,83,183661,58,Executive,6,2
1551,Female,95,108997,39,Healthcare,0,7
659,Female,85,111610,60,Healthcare,0,1
514,Female,64,120782,15,Executive,1,5
174,Female,63,60832,57,Healthcare,0,1
141,Female,65,137880,63,Marketing,0,4
1993,Female,95,104964,96,Marketing,0,4
601,Female,95,106419,59,Engineer,1,3
490,Female,97,106077,50,Healthcare,6,5
1873,Female,19,118101,38,Lawyer,0,3
1078,Female,21,102094,34,Entertainment,1,6
1378,Female,27,90325,35,Healthcare,3,4
843,Female,88,112916,73,Healthcare,7,3
460,Female,78,106305,36,Artist,10,6
527,Male,58,85849,78,Healthcare,7,7
1597,Female,18,115123,52,Doctor,0,2
1320,Female,83,184530,39,Healthcare,10,7
1395,Male,89,149995,38,Homemaker,6,2
472,Female,69,106548,53,Artist,0,3
1168,Male,66,51423,0,Doctor,8,4
1737,Female,30,66987,54,Artist,2,4
321,Male,51,116023,60,Lawyer,0,4
1108,Female,25,114561,92,Artist,0,1
1126,Male,90,149724,17,Executive,1,3
167,Female,59,121798,39,Artist,0,4
604,Female,18,173865,2,Healthcare,0,6
925,Male,20,196869,44,Artist,10,3
378,Male,65,142909,5,Healthcare,9,3
242,Female,19,111117,17,Executive,6,5
842,Female,11,96832,97,Homemaker,0,2
969,Female,82,175846,63,Marketing,5,4
1062,Female,58,196091,51,Artist,0,7
780,Male,21,176207,83,Lawyer,16,5
1602,Female,72,114256,94,Healthcare,0,6
1807,Female,1,119563,39,Artist,4,2
868,Female,91,120629,13,Marketing,0,3
1652,Female,31,195126,59,Lawyer,0,2
1776,Female,31,168148,86,Homemaker,7,7
37,Female,67,92619,91,Doctor,0,4
205,Female,9,75034,92,Healthcare,9,6
123,Female,19,176139,41,Healthcare,8,7
444,Male,22,122080,12,Doctor,8,7
526,Female,19,205460,49,Healthcare,7,6
