CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1408,Male,52,176704,91,Entertainment,0,6
26,Male,37,170048,99,Artist,9,6
1460,Female,88,155499,39,Artist,7,1
1154,Female,72,71916,60,Artist,0,2
990,Male,28,46223,97,Healthcare,8,1
1473,Female,16,113383,30,Artist,10,4
1913,Female,10,132954,75,Artist,1,3
1213,Female,59,122838,62,Healthcare,1,1
1181,Female,35,135014,27,Artist,10,4
1099,Male,13,113944,11,Artist,1,6
673,Female,13,120304,82,Artist,1,7
708,Female,98,67894,54,Doctor,0,3
1166,Female,18,133178,22,Artist,1,4
1357,Female,61,109482,18,Artist,5,3
264,Female,79,101318,66,Artist,1,4
387,Female,75,69585,57,Healthcare,1,1
1079,Male,17,103586,88,Artist,2,4
950,Male,21,60642,39,Entertainment,0,2
1707,Female,78,88210,49,Artist,0,5
1911,Female,61,116455,39,Healthcare,0,7
654,Male,73,149817,49,Healthcare,6,1
594,Female,24,104587,31,Artist,7,4
948,Female,19,141792,62,Executive,8,7
499,Female,20,105255,39,Marketing,7,1
1417,Female,25,61546,47,Artist,1,3
258,Male,93,48721,14,Healthcare,7,2
1886,Female,87,157063,42,Artist,9,6
662,Female,44,127656,39,Entertainment,2,2
558,Male,67,148205,39,Artist,0,1
1356,Male,19,124222,54,Healthcare,3,6
534,Male,20,112903,99,Healthcare,16,5
231,Male,19,100970,68,Artist,0,6
758,Female,19,135009,73,Lawyer,6,5
1423,Female,76,120386,79,Artist,1,3
1098,Female,53,168618,94,Healthcare,1,2
1615,Female,20,62212,73,Marketing,6,6
321,Male,1,49756,97,Artist,4,2
167,Female,34,105018,43,Lawyer,1,6
591,Male,70,153406,52,Engineer,7,6
1367,Male,26,83814,39,Artist,5,6
78,Female,38,51464,13,Artist,0,6
905,Male,13,108341,83,Healthcare,8,7
996,Female,58,104635,33,Doctor,6,7
211,Female,63,111452,66,Executive,1,3
1295,Female,77,79275,10,Entertainment,1,4
975,Male,59,116622,6,Artist,0,5
1481,Male,85,69461,53,Artist,1,6
1483,Female,0,130302,39,Marketing,1,6
162,Male,51,128768,26,Entertainment,0,5
1445,Female,23,54420,18,Executive,1,7
1454,Female,98,124941,83,Healthcare,0,5
414,Female,87,157729,54,Healthcare,10,7
897,Male,55,44730,30,Artist,9,5
1076,Female,53,72120,78,Artist,2,7
1942,Female,14,65875,41,Artist,10,6
1393,Male,32,175561,10,Artist,5,4
1401,Male,54,114911,64,Entertainment,1,7
171,Female,19,117452,12,Executive,0,4
1864,Male,76,127768,100,Executive,1,2
520,Female,0,145057,40,Entertainment,1,2
1934,Female,78,133882,49,Healthcare,6,4
546,Male,90,67158,94,Artist,1,6
222,Female,32,32160,42,Executive,1,5
324,Male,70,87391,55,Healthcare,6,3
1956,Male,71,76924,87,Healthcare,11,7
566,Female,59,83117,17,Artist,2,4
725,Male,26,150707,13,Engineer,8,4
473,Female,24,37225,69,Marketing,6,7
1914,Female,99,119800,89,Healthcare,1,2
1136,Male,43,138977,60,Healthcare,0,6
1934,Male,89,97700,73,Artist,1,5
1461,Male,7,67578,97,Artist,4,5
46,Female,46,136814,15,Marketing,9,5
1503,Male,0,126219,55,Engineer,9,1
1962,Female,69,114533,49,Entertainment,1,2
768,Female,19,160931,6,Artist,2,3
326,Female,75,88571,39,Artist,7,5
1323,Female,63,97334,42,Healthcare,9,5
727,Male,86,54776,20,Artist,5,6
212,Male,97,49422,22,Artist,9,3
1206,Female,17,122408,50,Entertainment,1,1
1227,Female,69,135709,13,Healthcare,8,6
1015,Male,59,128355,17,Artist,1,4
777,Male,52,101987,9,Doctor,2,6
1523,Female,40,120048,42,Artist,7,7
672,Male,89,69495,0,Executive,1,1
1867,Female,2,115887,39,Artist,9,2
1526,Female,23,144132,27,Executive,1,4
1039,Female,63,102202,39,Lawyer,0,1
1391,Male,37,147218,43,Entertainment,0,4
51,Male,30,121133,74,Entertainment,1,2
1892,Female,25,138492,55,Entertainment,5,3
618,Female,67,45890,16,Doctor,7,4
1936,Female,32,112666,61,Artist,5,7
1921,Female,78,105653,19,Lawyer,1,6
937,Male,7,119118,14,Executive,1,6
456,Female,37,107939,66,Doctor,1,4
1366,Female,85,122040,36,Homemaker,1,7
139,Female,20,115127,22,Executive,1,6
1482,Female,78,58772,36,Marketing,1,3
1841,Female,38,111497,59,Entertainment,1,1
1564,Female,8,140431,94,Executive,10,4
1039,Female,63,114283,1,Artist,7,6
1343,Male,94,71726,11,Executive,0,6
1266,Female,20,132913,68,Doctor,0,1
1486,Male,51,108014,91,Artist,7,6
844,Female,25,108080,39,Artist,1,7
1477,Female,89,104545,16,Executive,1,7
1619,Male,2,57517,37,Artist,0,4
1833,Male,36,85955,99,Doctor,9,1
435,Female,59,29102,11,Artist,10,4
572,Female,22,108570,62,Artist,0,6
705,Female,43,130445,39,Entertainment,1,3
365,Female,19,42441,14,Engineer,5,6
1551,Female,34,-23749,34,Healthcare,3,7
825,Female,0,150440,76,Entertainment,1,3
21,Female,70,58893,37,Artist,8,6
263,Female,19,116790,23,Artist,9,1
1183,Female,69,135632,8,Healthcare,1,6
395,Female,50,15507,46,Healthcare,8,3
701,Female,72,71254,49,Healthcare,10,1
71,Female,52,123010,26,Healthcare,2,7
10,Male,54,126586,10,Artist,1,3
1653,Female,19,112012,88,Doctor,0,5
913,Male,66,65533,23,Engineer,9,3
1346,Male,55,84851,22,Artist,1,2
1042,Female,98,102021,87,Artist,0,1
547,Male,48,116522,25,Homemaker,6,4
698,Female,72,72988,1,Engineer,0,6
151,Male,73,148951,36,Doctor,8,6
209,Male,20,142892,78,Lawyer,9,2
526,Female,51,83687,33,Artist,6,3
216,Female,43,106617,19,Artist,1,6
64,Female,19,145155,89,Lawyer,0,6
1022,Female,76,70737,73,Artist,1,6
521,Female,54,-5301,20,Marketing,1,7
1669,Female,84,99790,29,Artist,7,5
1141,Female,58,105286,47,Entertainment,10,7
844,Female,57,26711,29,Healthcare,1,1
1776,Male,3,52601,58,Entertainment,1,1
249,Female,40,92089,92,Artist,1,5
829,Male,17,-3952,100,Entertainment,0,6
529,Female,45,166418,35,Doctor,2,6
98,Male,87,73237,99,Artist,8,1
1512,Male,33,38913,77,Healthcare,5,6
841,Female,68,143806,37,Executive,0,3
1529,Female,19,105535,81,Entertainment,0,1
219,Female,55,170134,38,Doctor,0,4
1590,Female,24,139998,2,Healthcare,1,7
1543,Female,86,123221,92,Lawyer,8,6
90,Female,56,70107,62,Healthcare,0,1
387,Male,21,103505,35,Artist,0,6
1690,Female,16,159140,72,Artist,0,7
1771,Female,72,158650,7,Artist,1,6
1770,Male,78,14010,90,Artist,10,5
1276,Female,19,24244,12,Artist,0,1
1443,Male,3,171357,57,Entertainment,1,2
1337,Female,21,127945,39,Artist,0,6
642,Female,47,81526,92,Marketing,8,4
1540,Female,74,155906,89,Marketing,0,6
1436,Male,94,135149,11,Artist,5,7
812,Male,34,72530,38,Executive,1,2
891,Female,83,140685,26,Healthcare,0,7
22,Female,49,69517,84,Artist,1,2
58,Male,31,176306,27,Marketing,1,4
345,Female,53,121463,39,Engineer,0,6
366,Male,67,122543,70,Artist,8,2
68,Female,87,19120,60,Artist,0,4
1560,Male,1,98108,75,Homemaker,2,2
913,Female,59,49014,24,Healthcare,9,1
1028,Female,82,121204,91,Healthcare,1,6
1757,Male,91,116910,47,Healthcare,0,5
1946,Male,32,77830,30,Homemaker,1,2
817,Male,50,96044,24,Lawyer,9,1
665,Female,3,165154,4,Artist,1,3
402,Female,22,50398,14,Artist,1,2
1143,Male,45,127557,90,Doctor,1,6
301,Female,54,7549,53,Healthcare,9,3
1413,Female,54,118543,15,Entertainment,0,4
1463,Female,59,69067,36,Healthcare,9,4
344,Female,29,140083,52,Artist,0,4
1703,Female,56,43460,91,Doctor,0,6
1868,Female,56,85701,71,Artist,8,6
529,Female,19,104456,57,Executive,6,7
786,Female,86,93920,62,Healthcare,0,6
537,Female,14,164016,39,Engineer,1,1
787,Female,23,135992,39,Artist,2,6
52,Female,90,116666,83,Healthcare,1,5
1327,Female,17,120040,39,Artist,8,3
1255,Female,63,110676,97,Executive,0,6
887,Male,94,92425,44,Marketing,1,5
1918,Male,18,169166,74,Artist,1,1
1452,Female,90,52237,60,Lawyer,9,4
639,Male,38,156544,13,Marketing,0,5
1742,Female,22,113867,97,Artist,4,4
661,Female,99,119915,25,Artist,5,4
1146,Female,32,95804,100,Marketing,7,4
436,Female,79,97420,29,Artist,1,1
407,Female,52,142712,49,Artist,0,4
1491,Female,48,132585,70,Lawyer,0,4
746,Male,49,125642,84,Artist,4,2
1835,Female,2,88798,71,Artist,6,4
761,Female,87,148857,76,Healthcare,2,2
790,Female,99,151597,54,Doctor,1,6
1678,Female,29,72763,38,Executive,9,7
45,Male,39,148160,50,Engineer,8,7
1526,Female,83,69866,76,Artist,1,7
514,Female,25,107980,39,Artist,1,2
1096,Male,62,66835,36,Artist,7,4
1881,Female,13,94673,75,Healthcare,9,5
1990,Male,98,121524,28,Healthcare,0,5
1448,Male,41,123362,18,Doctor,10,2
1646,Female,93,167267,77,Doctor,1,5
1769,Male,20,101385,45,Engineer,0,6
1965,Female,14,138955,39,Artist,0,3
1060,Female,38,157355,39,Artist,9,1
1729,Female,96,117273,70,Healthcare,1,6
177,Male,87,63387,48,Artist,5,2
1831,Male,97,115288,46,Executive,0,1
1259,Female,95,96687,87,Engineer,0,6
758,Female,91,155133,49,Artist,1,4
1246,Male,66,2106,10,Healthcare,1,1
7,Male,32,150395,19,Artist,0,3
1753,Female,97,74058,77,Artist,9,4
1704,Male,73,124661,66,Artist,6,5
1057,Female,12,115155,82,Artist,4,4
413,Male,77,163463,39,Doctor,0,3
446,Female,19,111629,10,Lawyer,10,6
1712,Male,15,88273,94,,0,2
1802,Male,46,60965,1,Healthcare,8,1
488,Male,96,157920,27,Executive,1,4
347,Female,34,158948,64,Executive,0,5
1978,Female,60,144046,6,Doctor,1,7
284,Male,35,74584,12,Artist,6,7
395,Female,63,38155,35,Artist,1,6
1556,Female,20,61783,33,Healthcare,6,7
1670,Female,60,50974,65,Artist,0,5
590,Male,60,109179,73,Entertainment,4,3
634,Female,54,115913,41,Executive,2,4
203,Female,95,137183,3,Artist,6,7
887,Female,52,142515,29,Entertainment,6,4
827,Female,68,130000,4,Artist,0,4
1505,Female,52,142168,78,Artist,0,3
1630,Female,53,136729,22,Lawyer,0,1
1233,Female,75,130390,40,Artist,1,5
1400,Female,51,83086,41,Executive,1,6
1881,Female,19,127120,7,Entertainment,0,1
314,Female,24,145242,39,Engineer,1,1
1238,Female,19,150240,69,Lawyer,10,6
852,Male,63,122114,2,Artist,0,1
81,Female,36,76850,34,Executive,0,4
654,Female,54,120002,39,Artist,1,2
1655,Male,69,146261,59,Artist,7,4
1417,Female,77,122367,52,Doctor,1,2
981,Female,76,122416,78,Healthcare,0,7
1059,Female,44,73176,8,Healthcare,0,2
549,Female,57,143267,39,Engineer,1,7
1276,Female,19,109905,69,Entertainment,8,3
605,Male,10,19574,76,Doctor,10,5
1845,Male,31,133138,74,Entertainment,1,7
1090,Male,88,124586,77,Healthcare,0,6
529,Female,19,126727,24,Entertainment,0,3
277,Female,49,60702,67,,1,4
807,Female,17,131612,98,Lawyer,9,7
1418,Female,4,101017,2,Artist,9,2
1902,Female,62,147375,75,Lawyer,8,4
1337,Female,38,100949,19,Artist,0,3
1819,Male,32,46206,81,Artist,0,1
180,Male,19,102651,10,Artist,2,1
1933,Male,86,69216,3,Entertainment,7,3
944,Female,19,155713,43,Executive,0,6
1761,Female,38,29299,23,Executive,7,7
1296,Female,32,141732,78,Healthcare,0,7
1312,Male,12,128244,43,Healthcare,13,2
1233,Female,30,130511,84,Artist,1,4
173,Female,87,160477,9,Entertainment,0,7
266,Female,76,-1168,25,Artist,7,4
767,Female,46,60460,73,Executive,0,3
313,Female,7,56953,56,Engineer,0,5
529,Female,19,59654,17,Artist,0,1
1367,Male,36,122140,69,Healthcare,0,1
1668,Female,10,81982,37,Engineer,1,2
2,Female,83,132869,67,Engineer,0,3
50,Male,97,80872,44,Engineer,6,6
1052,Female,39,125590,52,Healthcare,1,7
1042,Female,29,113189,39,Artist,0,4
891,Male,85,162098,15,Executive,9,7
528,Female,79,146499,42,Entertainment,1,5
105,Female,21,141760,95,Artist,1,6
1531,Female,19,100751,44,,10,3
588,Male,33,142570,81,Engineer,7,1
1871,Female,31,120476,27,Engineer,4,4
1046,Female,50,144398,8,Artist,0,7
786,Female,47,-13621,82,Artist,9,4
409,Female,47,128916,16,Doctor,0,6
1833,Female,24,90127,40,Marketing,0,7
151,Female,15,168958,95,Entertainment,2,4
946,Female,91,140285,39,Engineer,0,3
715,Male,75,176059,57,Lawyer,1,1
1616,Male,69,131592,83,Executive,5,5
243,Female,6,130186,10,Healthcare,0,3
1841,Female,35,88285,6,Entertainment,10,6
1444,Female,89,137159,84,Marketing,9,5
330,Male,20,129006,31,Artist,7,5
783,Female,8,66470,81,Artist,1,3
885,Female,31,111527,99,Artist,11,4
335,Male,80,52903,2,Healthcare,0,5
1111,Male,85,136639,4,Engineer,9,5
587,Female,11,72249,17,,1,2
1594,Male,4,-5163,61,Entertainment,8,5
1185,Male,47,113642,39,Executive,7,7
1920,Male,89,151706,7,Doctor,5,3
715,Male,12,89668,75,Artist,0,6
482,Male,73,167278,32,Healthcare,5,3
1142,Female,83,-2824,92,Artist,9,6
63,Male,36,134226,82,Engineer,1,2
1486,Female,61,151983,39,Artist,1,2
703,Male,61,76054,73,Healthcare,7,1
860,Female,51,183316,21,Executive,1,3
1266,Male,41,114771,59,Entertainment,10,2
83,Female,80,152923,68,Entertainment,6,3
545,Female,29,154079,97,Healthcare,0,4
1970,Female,25,79557,38,Doctor,6,4
1968,Female,49,70106,29,Lawyer,2,1
1710,Female,39,111455,21,Artist,9,3
776,Female,19,38290,5,Artist,10,7
1529,Female,97,69974,35,Healthcare,7,6
632,Female,92,128525,61,Artist,9,5
203,Female,21,156745,39,Artist,0,6
519,Female,93,98407,25,Artist,2,1
584,Male,8,136341,76,Artist,9,2
1930,Female,28,107972,60,Healthcare,0,4
300,Female,73,110772,100,Engineer,6,6
1848,Female,18,129238,0,Doctor,1,2
791,Male,11,119600,66,Engineer,0,4
879,Male,22,142335,77,Artist,10,7
1134,Female,35,74775,95,Entertainment,1,1
386,Female,76,66252,92,,8,7
257,Male,8,90238,62,Doctor,4,7
672,Female,23,72579,77,Executive,1,5
810,Female,38,158602,47,Artist,6,4
895,Female,17,144170,14,Entertainment,1,6
1383,Male,80,93433,83,Artist,3,6
164,Male,43,91910,23,Artist,5,6
1761,Female,20,64886,47,Doctor,0,3
1489,Female,47,165054,58,Executive,1,1
216,Male,69,128479,84,Healthcare,0,5
986,Male,19,8364,92,Engineer,4,6
1352,Male,59,142144,9,Homemaker,5,6
1311,Female,59,117704,97,Marketing,0,6
710,Female,63,164513,60,Executive,7,4
1036,Female,19,126613,33,Healthcare,9,5
577,Female,9,97455,46,Lawyer,9,7
268,Female,11,51502,1,Healthcare,10,2
1082,Female,15,51038,74,Healthcare,6,7
121,Male,21,111207,39,Artist,5,3
605,Female,93,180454,68,Artist,9,5
841,Female,19,108879,52,Artist,4,3
1694,Female,32,99569,5,Healthcare,2,2
649,Female,19,54311,28,Executive,6,6
609,Male,5,62913,35,Artist,9,7
1360,Male,52,66081,3,Entertainment,4,7
1005,Male,99,119112,76,Healthcare,3,6
1186,Female,67,171849,62,Artist,8,7
509,Female,60,50055,20,Homemaker,1,3
1357,Female,50,107937,7,Artist,0,1
279,Female,61,116928,39,Engineer,8,6
1164,Female,19,101647,38,Entertainment,1,5
462,Female,97,159953,19,Artist,0,2
1547,Male,17,55038,75,Healthcare,1,7
726,Female,19,63072,66,Lawyer,1,1
446,Female,19,96735,47,Artist,1,1
1626,Female,47,141300,33,Artist,4,5
953,Female,19,115253,22,Lawyer,10,5
588,Female,30,71590,83,Artist,5,7
833,Female,52,99538,19,Doctor,9,1
460,Female,25,132074,57,Artist,0,6
99,Female,93,137909,55,Healthcare,8,4
834,Female,26,134514,81,Artist,0,3
1938,Male,54,66346,58,Artist,9,6
373,Female,32,103189,39,Artist,9,7
1141,Female,82,94307,41,Doctor,7,2
922,Female,64,153028,32,Artist,3,3
1068,Female,17,114693,45,Artist,1,4
416,Male,80,126401,62,,0,1
1839,Male,1,173790,88,Executive,0,7
26,Male,59,71030,32,Doctor,6,5
486,Male,66,118598,6,Artist,6,6
527,Male,39,104309,56,Artist,1,3
513,Female,69,143410,49,Healthcare,2,1
93,Male,57,94533,12,Healthcare,1,6
227,Female,1,111076,57,Artist,1,7
21,Male,96,72241,79,Artist,7,5
1368,Female,22,71703,31,Homemaker,1,6
1868,Female,19,79670,39,Artist,1,5
978,Female,19,141010,92,Entertainment,1,4
565,Female,19,41153,69,Marketing,0,6
1475,Female,19,121929,44,Artist,6,5
1748,Female,16,72442,57,Healthcare,11,1
924,Female,84,125051,39,Artist,1,1
1802,Male,13,33999,83,Artist,0,7
51,Male,43,116734,34,Healthcare,9,4
975,Male,76,98599,17,Executive,2,2
802,Male,19,110788,33,Artist,7,5
1280,Male,34,112841,99,Artist,0,4
372,Male,77,15803,24,Entertainment,11,2
1233,Female,21,116413,51,Entertainment,0,5
1583,Male,30,135203,47,Healthcare,7,4
1668,Female,40,118627,10,Healthcare,10,2
178,Female,64,128206,39,Healthcare,0,6
1310,Female,93,68269,95,Artist,7,4
1742,Female,59,24292,26,Healthcare,1,5
1041,Female,36,112333,46,Lawyer,1,2
400,Female,71,150729,95,Lawyer,7,4
